UserID,Date,TransactionType,Amount
30,2023-12-31,Groceries,494.3
328,2024-05-31,Investment,1190.93
891,2023-12-24,Salary,435.05
696,2024-09-07,Salary,383.15
599,2023-10-07,Loan Payment,190.58
949,2024-12-26,Salary,764.46
462,2023-07-09,Investment,547.02
410,2023-09-07,Shopping,1166.41
253,2024-11-03,Salary,553.12
60,2025-03-01,Shopping,570.27
658,2024-03-31,Investment,511.91
572,2025-03-20,Groceries,327.47
922,2023-06-18,Shopping,834.65
246,2023-07-19,Groceries,13.7
619,2024-04-07,Shopping,290.65
851,2024-02-22,Groceries,803.45
90,2023-08-15,Shopping,503.82
280,2023-08-16,Loan Payment,883.61
457,2023-07-25,Salary,173.57
98,2023-04-13,Loan Payment,544.97
250,2024-11-15,Investment,716.89
149,2024-02-03,Shopping,197.7
793,2023-06-22,Loan Payment,499.65
132,2023-05-22,Investment,359.26
109,2023-05-05,Groceries,378.8
35,2024-07-28,Shopping,360.14
243,2023-10-15,Groceries,473.52
963,2024-06-08,Loan Payment,333.89
46,2024-03-13,Shopping,283.78
540,2023-12-19,Groceries,497.82
322,2024-12-09,Shopping,162.06
135,2024-10-15,Groceries,173.3
147,2024-10-24,Loan Payment,587.29
599,2024-02-06,Investment,422.89
306,2024-10-02,Investment,779.38
467,2024-05-30,Investment,96.42
551,2023-06-29,Groceries,814.55
353,2024-12-16,Investment,163.65
233,2023-09-27,Groceries,200.21
598,2024-06-27,Salary,881.39
973,2024-04-03,Shopping,727.64
704,2023-11-04,Shopping,755.06
60,2023-11-21,Groceries,686.38
250,2024-12-02,Loan Payment,700.83
999,2023-09-29,Salary,640.65
44,2023-10-25,Loan Payment,632.54
292,2024-05-12,Salary,420.11
856,2023-10-07,Loan Payment,818.1
286,2024-10-14,Investment,781.74
684,2024-06-04,Investment,952.42
664,2023-06-02,Groceries,836.87
188,2025-02-19,Shopping,665.31
768,2024-10-11,Investment,279.96
840,2024-05-15,Salary,485.75
889,2025-01-13,Shopping,563.07
520,2024-05-03,Loan Payment,1007.55
535,2023-05-04,Groceries,963.57
573,2024-05-01,Shopping,526.52
932,2024-05-06,Shopping,394.05
325,2024-11-30,Shopping,553.91
172,2023-11-29,Loan Payment,611.91
960,2024-01-19,Salary,376.55
632,2024-04-28,Salary,662.43
982,2023-11-17,Loan Payment,315.29
884,2024-04-13,Groceries,729.03
235,2025-01-03,Loan Payment,389.84
558,2024-06-26,Salary,586.27
913,2023-11-29,Loan Payment,489.99
342,2023-05-05,Investment,863.11
704,2023-08-04,Loan Payment,269.87
686,2025-03-08,Investment,404.84
447,2024-11-24,Groceries,328.11
565,2025-01-07,Loan Payment,797.14
541,2025-02-13,Shopping,400.25
618,2023-05-07,Shopping,490.16
991,2023-08-25,Loan Payment,403.42
528,2024-12-19,Salary,264.5
160,2024-11-28,Groceries,351.12
624,2023-04-28,Groceries,1014.25
468,2024-02-16,Groceries,479.82
723,2024-05-28,Investment,177.6
232,2024-04-13,Investment,550.91
456,2023-04-29,Investment,155.38
14,2024-02-01,Loan Payment,135.75
208,2023-05-14,Loan Payment,523.18
199,2024-09-17,Shopping,531.35
545,2024-01-28,Investment,379.22
788,2023-06-07,Loan Payment,265.82
240,2023-09-13,Shopping,826.7
423,2025-01-28,Loan Payment,62.18
216,2025-01-28,Groceries,780.8
848,2023-11-08,Shopping,705.51
216,2024-06-19,Salary,187.58
309,2023-08-23,Shopping,979.37
318,2025-02-27,Groceries,305.79
383,2025-03-04,Loan Payment,501.19
373,2024-11-22,Loan Payment,322.57
817,2023-04-24,Salary,835.0
478,2023-11-19,Loan Payment,569.63
537,2024-02-27,Groceries,558.52
121,2023-08-16,Loan Payment,661.24
778,2025-01-10,Loan Payment,365.67
657,2023-09-24,Salary,1524.26
88,2023-10-31,Investment,536.82
933,2023-06-06,Shopping,495.59
447,2023-08-10,Investment,467.01
763,2023-04-14,Groceries,215.12
794,2024-05-06,Investment,968.08
381,2023-09-11,Loan Payment,85.48
855,2023-11-16,Groceries,416.93
607,2025-01-26,Loan Payment,298.48
334,2023-03-26,Salary,528.52
556,2024-02-17,Groceries,754.46
376,2024-10-10,Investment,79.75
320,2024-02-05,Investment,90.21
478,2023-07-27,Groceries,595.26
231,2024-10-01,Investment,411.14
521,2024-06-10,Salary,104.08
898,2025-02-03,Loan Payment,594.01
638,2023-05-30,Shopping,491.07
560,2024-02-06,Shopping,468.61
78,2024-04-09,Loan Payment,761.13
282,2024-08-16,Groceries,1125.62
258,2023-06-13,Groceries,947.8
940,2025-01-12,Salary,697.95
95,2023-11-06,Shopping,841.21
166,2025-02-24,Shopping,619.84
762,2024-01-11,Salary,90.77
226,2024-04-16,Groceries,340.44
254,2024-10-11,Investment,28.57
463,2024-02-11,Investment,220.29
700,2023-04-17,Salary,729.92
598,2024-12-19,Loan Payment,375.83
351,2023-12-16,Loan Payment,638.24
464,2024-12-12,Loan Payment,43.3
343,2024-02-06,Groceries,72.72
580,2023-12-25,Groceries,730.87
170,2023-09-29,Loan Payment,309.82
502,2023-04-11,Investment,158.47
527,2024-09-16,Shopping,418.89
409,2023-10-24,Salary,491.78
125,2024-05-14,Salary,960.82
678,2025-02-05,Shopping,679.26
343,2024-01-11,Salary,790.08
822,2024-11-27,Loan Payment,980.51
532,2024-03-15,Salary,78.6
982,2023-10-14,Loan Payment,683.54
647,2023-04-01,Investment,762.27
376,2023-07-26,Groceries,260.08
11,2025-01-03,Investment,219.75
684,2024-05-19,Groceries,944.27
373,2024-05-10,Salary,1135.38
576,2023-08-09,Loan Payment,315.43
132,2023-03-31,Investment,541.42
853,2024-12-12,Loan Payment,65.84
785,2024-06-08,Loan Payment,321.81
591,2023-08-17,Investment,524.73
61,2024-05-09,Salary,1099.18
17,2023-12-13,Salary,205.32
505,2024-03-31,Investment,1111.5
385,2024-01-09,Loan Payment,340.01
923,2024-10-19,Shopping,921.36
483,2024-03-12,Groceries,999.02
51,2023-07-10,Shopping,486.82
596,2025-01-27,Shopping,826.24
42,2025-01-21,Shopping,828.96
678,2023-04-08,Loan Payment,103.9
711,2024-06-27,Groceries,212.79
531,2024-05-09,Salary,254.65
317,2023-07-10,Investment,224.95
246,2024-07-15,Salary,637.79
662,2023-09-09,Loan Payment,436.8
274,2023-07-02,Groceries,174.62
944,2023-04-02,Investment,460.75
469,2023-05-08,Investment,1132.07
356,2024-07-14,Groceries,900.91
695,2024-03-31,Shopping,521.03
754,2024-11-23,Salary,656.19
407,2025-03-15,Shopping,449.7
807,2023-07-13,Loan Payment,678.91
592,2024-06-11,Groceries,730.68
502,2024-09-06,Loan Payment,442.28
447,2024-06-23,Groceries,683.52
209,2024-11-07,Shopping,206.37
371,2023-07-13,Groceries,510.85
432,2024-01-01,Investment,736.18
377,2024-04-24,Loan Payment,779.33
855,2024-09-20,Loan Payment,850.32
826,2024-12-04,Loan Payment,267.49
389,2024-12-28,Salary,581.67
352,2024-01-14,Shopping,482.82
533,2024-03-11,Investment,493.37
664,2023-12-15,Loan Payment,265.55
985,2023-11-25,Investment,354.9
919,2024-05-12,Investment,425.98
162,2023-12-05,Investment,342.56
664,2023-11-01,Salary,170.88
365,2024-09-17,Salary,413.0
828,2023-04-02,Groceries,344.41
93,2023-11-19,Investment,119.59
321,2024-01-15,Shopping,1136.49
816,2024-12-17,Investment,1126.32
941,2023-04-12,Salary,372.1
166,2024-05-31,Loan Payment,688.45
858,2024-07-11,Investment,985.97
721,2024-01-14,Salary,1075.87
430,2024-05-18,Investment,606.67
650,2024-11-26,Investment,1094.02
242,2023-07-16,Loan Payment,692.71
27,2023-07-05,Groceries,516.53
874,2024-01-14,Loan Payment,713.75
970,2023-10-09,Groceries,631.01
1000,2023-09-25,Salary,175.03
229,2023-10-14,Loan Payment,640.49
938,2024-12-05,Investment,665.0
162,2025-01-22,Groceries,646.11
843,2025-02-28,Loan Payment,830.19
682,2023-12-10,Loan Payment,168.25
162,2024-08-06,Salary,268.04
454,2025-02-23,Groceries,441.34
273,2024-06-19,Investment,652.67
867,2024-06-22,Loan Payment,582.74
328,2023-05-28,Salary,28.65
365,2024-08-13,Loan Payment,370.04
24,2024-08-09,Investment,5.78
62,2023-08-10,Shopping,911.35
421,2024-02-09,Groceries,994.4
911,2024-09-26,Shopping,381.37
952,2024-09-30,Groceries,376.2
649,2024-06-24,Shopping,281.57
769,2023-05-24,Salary,184.64
512,2024-09-16,Investment,631.02
667,2023-07-07,Investment,620.36
318,2024-06-05,Investment,505.84
586,2024-04-26,Investment,137.42
398,2024-06-27,Shopping,157.0
579,2024-07-03,Shopping,402.96
739,2024-02-24,Investment,599.54
929,2024-11-13,Loan Payment,31.2
896,2023-08-24,Shopping,876.07
998,2023-06-15,Shopping,1011.9
851,2024-12-10,Loan Payment,660.63
196,2023-08-19,Salary,1160.65
717,2023-11-14,Investment,771.49
396,2024-02-13,Shopping,432.26
809,2024-12-28,Salary,183.59
156,2023-04-08,Shopping,479.83
938,2025-01-22,Shopping,613.07
864,2024-07-09,Investment,187.46
667,2023-09-12,Loan Payment,428.19
342,2023-07-11,Shopping,487.34
559,2023-05-06,Investment,759.03
956,2023-05-27,Loan Payment,495.33
110,2024-09-21,Loan Payment,312.23
744,2023-11-30,Investment,206.52
636,2024-11-04,Investment,686.36
90,2023-04-19,Investment,327.89
550,2023-12-09,Shopping,748.59
955,2025-01-03,Shopping,276.12
778,2023-08-22,Salary,487.44
645,2023-07-28,Loan Payment,471.9
320,2025-03-17,Groceries,197.66
69,2024-08-08,Loan Payment,164.94
568,2023-08-05,Salary,511.09
273,2024-11-17,Investment,536.53
838,2023-04-28,Loan Payment,892.63
318,2024-05-27,Salary,516.15
48,2023-06-21,Groceries,627.88
4,2023-11-21,Investment,803.45
568,2024-05-22,Groceries,866.92
397,2024-01-08,Groceries,657.21
929,2023-05-11,Loan Payment,1080.57
69,2024-07-16,Loan Payment,309.81
326,2023-11-06,Shopping,489.03
27,2024-02-16,Shopping,21.34
584,2023-04-05,Loan Payment,663.92
322,2024-12-30,Investment,302.2
278,2024-01-19,Salary,47.56
293,2024-07-22,Shopping,299.0
513,2024-08-20,Salary,562.69
235,2024-04-24,Salary,747.99
8,2024-04-26,Shopping,114.74
91,2024-05-01,Groceries,277.96
5,2024-02-10,Groceries,263.14
976,2023-08-26,Shopping,479.06
263,2023-12-31,Groceries,817.87
623,2025-03-09,Salary,333.42
555,2025-01-15,Shopping,264.29
901,2024-08-27,Loan Payment,949.54
864,2023-09-06,Investment,1094.46
989,2024-05-13,Shopping,366.66
601,2023-04-05,Salary,612.33
144,2023-05-18,Shopping,770.36
368,2024-03-06,Shopping,753.76
257,2024-02-04,Groceries,397.36
156,2025-01-22,Loan Payment,659.5
876,2024-02-04,Groceries,636.98
945,2023-05-31,Groceries,884.84
806,2024-05-17,Loan Payment,523.4
664,2024-12-14,Investment,320.21
106,2024-12-09,Investment,718.15
688,2024-08-14,Groceries,467.04
43,2025-01-01,Shopping,444.77
110,2024-03-20,Shopping,387.35
49,2023-04-04,Shopping,709.84
155,2024-11-20,Salary,62.5
986,2024-03-11,Investment,854.0
519,2023-07-28,Shopping,130.98
213,2024-10-05,Loan Payment,878.03
766,2023-09-13,Loan Payment,350.48
248,2023-07-07,Salary,580.96
638,2024-10-11,Shopping,177.15
663,2023-10-27,Shopping,534.48
426,2023-07-07,Shopping,654.09
81,2023-10-24,Groceries,29.98
433,2024-06-21,Salary,78.42
230,2023-11-16,Investment,548.71
345,2023-08-03,Salary,689.51
269,2025-02-13,Shopping,406.97
770,2024-05-02,Loan Payment,44.3
269,2024-04-26,Salary,924.06
981,2023-11-05,Investment,732.87
826,2023-08-11,Investment,354.82
930,2024-04-18,Loan Payment,362.59
57,2023-07-08,Salary,642.6
971,2023-06-06,Salary,653.23
852,2023-11-24,Investment,22.8
374,2024-02-16,Groceries,393.83
382,2025-03-04,Investment,552.83
13,2023-07-30,Investment,145.71
804,2023-12-28,Shopping,154.5
120,2024-01-22,Investment,564.03
31,2023-06-30,Loan Payment,341.98
731,2023-12-23,Salary,310.0
132,2023-07-03,Investment,1093.75
858,2024-05-20,Investment,763.68
301,2024-07-09,Investment,204.81
325,2024-08-05,Loan Payment,350.82
997,2024-07-30,Salary,773.11
503,2024-01-17,Investment,332.36
175,2024-11-04,Shopping,406.38
152,2023-10-19,Investment,868.66
163,2023-04-25,Salary,638.32
750,2025-01-22,Investment,420.69
511,2023-11-05,Investment,267.74
984,2025-03-03,Loan Payment,608.32
766,2023-07-24,Loan Payment,392.12
433,2024-08-01,Groceries,480.38
680,2024-02-23,Loan Payment,263.07
763,2023-08-19,Groceries,688.9
911,2024-06-13,Groceries,519.08
577,2024-05-07,Shopping,547.95
77,2023-12-24,Groceries,134.21
895,2023-12-13,Salary,146.83
522,2023-04-12,Loan Payment,640.56
304,2025-01-09,Groceries,213.7
490,2024-01-18,Loan Payment,701.01
428,2024-10-29,Shopping,236.33
589,2023-12-16,Investment,84.33
556,2023-08-01,Investment,361.24
802,2024-01-30,Groceries,181.02
254,2024-06-25,Investment,804.78
944,2024-12-08,Salary,378.99
371,2025-01-22,Shopping,878.25
999,2024-02-15,Shopping,685.0
221,2024-03-06,Shopping,296.24
220,2025-02-21,Investment,218.6
254,2023-05-13,Groceries,465.09
375,2025-03-01,Groceries,349.88
618,2024-04-11,Investment,917.1
93,2023-03-25,Salary,894.77
426,2024-12-14,Investment,1078.65
341,2023-06-01,Groceries,513.96
591,2024-04-24,Investment,562.51
661,2023-10-06,Shopping,359.78
748,2025-01-08,Groceries,756.56
680,2023-08-17,Salary,579.29
699,2023-12-21,Groceries,694.14
502,2023-10-20,Groceries,195.84
146,2024-10-21,Salary,301.57
574,2023-05-01,Loan Payment,356.83
464,2024-07-13,Shopping,392.48
790,2024-11-29,Loan Payment,132.5
74,2024-01-12,Groceries,613.55
849,2025-01-22,Loan Payment,323.18
727,2024-05-04,Groceries,943.68
630,2025-03-02,Groceries,530.81
999,2024-01-26,Loan Payment,819.46
900,2023-12-14,Shopping,361.91
564,2023-04-18,Groceries,510.18
45,2023-12-07,Loan Payment,490.15
796,2023-07-25,Shopping,188.58
794,2023-04-08,Salary,806.73
792,2023-11-22,Investment,273.35
688,2025-02-06,Salary,469.4
525,2024-06-23,Loan Payment,28.1
910,2024-08-14,Salary,184.24
379,2024-04-05,Investment,174.54
101,2025-01-05,Groceries,390.93
975,2024-08-03,Groceries,126.92
579,2023-12-03,Loan Payment,787.56
259,2023-04-06,Loan Payment,879.4
931,2023-05-20,Salary,628.95
296,2024-07-20,Groceries,505.27
194,2023-05-15,Loan Payment,227.23
375,2023-09-29,Shopping,1231.66
53,2024-03-18,Loan Payment,750.45
791,2023-11-15,Salary,351.71
522,2023-10-08,Loan Payment,300.01
280,2024-06-30,Groceries,736.37
295,2023-05-21,Groceries,425.57
451,2024-04-26,Groceries,301.24
36,2025-01-19,Shopping,42.1
899,2023-06-21,Salary,218.06
426,2023-05-02,Loan Payment,574.0
44,2023-11-03,Shopping,55.91
467,2023-06-18,Shopping,908.86
454,2023-05-21,Loan Payment,823.82
470,2023-11-28,Loan Payment,902.16
228,2024-12-09,Groceries,120.51
791,2025-01-04,Loan Payment,526.82
337,2023-11-15,Investment,783.59
13,2025-01-03,Shopping,334.23
986,2023-11-16,Groceries,200.83
899,2023-06-22,Salary,182.29
602,2024-05-19,Salary,593.55
431,2023-06-22,Groceries,271.36
334,2024-05-20,Loan Payment,543.0
452,2024-10-26,Investment,468.51
819,2024-10-16,Shopping,106.42
391,2024-01-24,Loan Payment,366.92
628,2023-04-26,Investment,687.05
142,2024-08-19,Investment,578.11
238,2025-02-20,Groceries,154.79
598,2023-08-06,Salary,499.98
913,2023-10-23,Groceries,435.64
853,2023-06-01,Shopping,580.33
548,2024-07-21,Investment,866.55
749,2023-09-08,Loan Payment,661.52
330,2023-08-04,Groceries,283.4
709,2023-05-16,Groceries,752.52
764,2024-01-09,Salary,187.2
868,2025-03-20,Investment,563.79
75,2023-09-22,Shopping,356.52
741,2024-10-20,Shopping,763.23
530,2023-09-15,Shopping,160.58
298,2025-02-08,Loan Payment,766.21
873,2023-08-25,Investment,271.47
227,2024-01-15,Groceries,410.09
556,2024-03-13,Shopping,281.97
458,2024-12-16,Salary,236.71
529,2023-12-22,Salary,726.02
887,2023-09-18,Salary,540.14
652,2023-04-02,Salary,253.83
520,2024-10-06,Loan Payment,895.5
916,2024-03-05,Shopping,894.94
290,2024-06-18,Salary,471.65
629,2025-02-06,Shopping,608.56
210,2024-11-30,Investment,1089.4
757,2023-12-10,Investment,36.12
428,2024-11-05,Salary,897.26
826,2023-03-27,Investment,520.67
916,2024-08-22,Salary,713.66
420,2024-06-30,Loan Payment,503.28
273,2023-10-04,Salary,55.57
649,2023-12-08,Investment,396.6
557,2024-06-07,Salary,503.71
542,2024-02-28,Investment,726.11
761,2023-11-23,Loan Payment,538.85
63,2023-12-09,Shopping,396.02
462,2023-12-06,Salary,415.51
196,2024-04-05,Salary,704.31
234,2023-08-06,Loan Payment,747.83
708,2023-06-06,Groceries,199.51
142,2024-09-11,Groceries,526.09
584,2023-12-29,Shopping,703.49
71,2024-04-05,Investment,388.72
665,2025-02-13,Shopping,35.66
79,2024-10-26,Loan Payment,504.07
842,2023-05-07,Loan Payment,192.21
403,2025-01-09,Loan Payment,682.19
116,2024-11-11,Shopping,1279.65
16,2025-03-15,Salary,17.22
752,2023-04-13,Groceries,767.4
705,2024-03-26,Loan Payment,438.69
618,2024-01-10,Loan Payment,325.1
320,2024-09-24,Shopping,857.54
79,2023-09-25,Groceries,864.09
575,2024-01-18,Investment,397.24
316,2024-11-07,Salary,1014.18
46,2025-03-07,Loan Payment,560.08
910,2025-01-15,Groceries,72.84
966,2024-07-08,Loan Payment,706.52
869,2024-12-02,Salary,725.81
244,2024-01-16,Groceries,511.26
382,2025-03-08,Salary,88.79
743,2024-05-26,Loan Payment,858.45
397,2024-10-19,Shopping,543.29
83,2025-02-11,Groceries,50.11
461,2023-09-17,Salary,924.59
344,2025-01-11,Groceries,375.58
158,2024-11-16,Salary,574.28
726,2024-04-24,Loan Payment,881.99
944,2024-06-03,Shopping,716.34
884,2024-07-21,Loan Payment,595.87
396,2025-02-16,Groceries,689.28
692,2023-10-24,Loan Payment,730.04
954,2024-05-19,Loan Payment,780.64
77,2023-07-04,Loan Payment,652.49
164,2024-08-15,Salary,195.21
245,2023-08-31,Groceries,389.79
185,2023-04-24,Shopping,692.58
678,2024-12-04,Shopping,418.92
670,2025-01-05,Salary,362.16
108,2024-12-25,Salary,295.52
764,2025-03-18,Shopping,417.69
205,2024-01-23,Loan Payment,671.75
113,2023-08-22,Salary,693.93
227,2023-04-18,Investment,1193.38
354,2025-01-08,Salary,304.8
30,2024-07-09,Salary,402.01
557,2024-08-14,Loan Payment,190.28
800,2023-04-21,Investment,682.18
269,2024-10-30,Investment,256.56
694,2023-07-15,Groceries,145.16
796,2024-08-07,Groceries,676.85
410,2023-07-13,Shopping,351.65
47,2023-07-04,Groceries,294.0
724,2023-07-25,Shopping,346.52
890,2023-11-10,Groceries,729.03
308,2025-01-22,Shopping,852.26
493,2023-06-06,Groceries,318.8
66,2023-05-12,Investment,1314.09
924,2025-01-06,Loan Payment,322.26
317,2025-03-01,Loan Payment,598.12
626,2024-09-21,Shopping,867.19
15,2024-05-06,Salary,575.11
677,2023-10-04,Investment,203.65
982,2024-11-11,Shopping,309.1
964,2024-05-01,Investment,287.32
913,2023-04-17,Shopping,1074.9
374,2025-01-31,Shopping,141.74
256,2025-03-02,Salary,196.21
419,2024-07-10,Salary,899.13
892,2024-11-02,Salary,463.82
977,2024-05-31,Salary,460.41
872,2023-10-23,Investment,672.53
882,2024-01-13,Loan Payment,555.0
595,2023-11-02,Salary,590.75
614,2024-07-03,Salary,344.98
569,2023-07-28,Shopping,454.3
22,2024-07-22,Investment,421.46
930,2024-07-23,Shopping,1260.87
799,2023-11-29,Shopping,942.7
245,2024-10-30,Loan Payment,111.49
110,2024-09-19,Groceries,293.27
361,2024-05-05,Loan Payment,640.31
599,2024-11-03,Investment,893.18
753,2024-11-27,Shopping,851.33
832,2024-12-07,Groceries,589.77
220,2023-10-08,Shopping,722.73
107,2024-07-10,Loan Payment,657.59
8,2024-04-05,Loan Payment,23.91
81,2023-11-04,Investment,330.03
302,2024-05-28,Loan Payment,1181.65
419,2023-11-25,Investment,738.86
77,2024-11-03,Investment,586.81
179,2024-04-03,Loan Payment,822.25
164,2023-11-20,Groceries,416.8
378,2024-05-31,Loan Payment,642.59
979,2024-05-11,Salary,361.37
389,2024-07-27,Salary,319.1
306,2024-05-04,Shopping,608.84
719,2024-05-12,Loan Payment,894.44
269,2024-07-31,Investment,834.84
578,2024-02-21,Shopping,652.71
14,2023-09-17,Investment,846.17
854,2024-08-07,Shopping,241.84
795,2024-12-25,Shopping,303.9
943,2024-01-27,Salary,890.93
95,2023-07-30,Salary,228.69
274,2023-04-23,Investment,265.96
296,2023-07-09,Investment,720.58
288,2024-02-05,Investment,624.96
180,2024-11-26,Salary,496.56
191,2023-08-15,Groceries,229.71
484,2023-04-04,Salary,178.92
722,2025-01-18,Investment,422.3
407,2024-09-10,Salary,1239.93
702,2023-04-11,Investment,281.38
105,2024-04-19,Shopping,246.05
579,2023-09-08,Groceries,343.14
659,2024-01-19,Shopping,280.13
633,2023-09-08,Groceries,260.44
424,2024-05-08,Investment,566.47
27,2024-08-03,Groceries,637.75
824,2025-01-11,Shopping,411.63
383,2024-10-19,Loan Payment,560.68
56,2023-11-24,Salary,436.24
28,2023-09-13,Groceries,683.15
868,2024-01-13,Salary,104.47
484,2024-09-09,Investment,760.53
856,2024-10-29,Groceries,1078.34
845,2023-08-29,Loan Payment,993.23
590,2023-10-07,Investment,95.66
690,2024-07-09,Shopping,542.36
277,2025-01-22,Groceries,543.55
295,2023-11-05,Loan Payment,465.93
72,2025-01-28,Investment,483.24
469,2025-02-02,Investment,208.6
201,2023-06-27,Salary,92.24
611,2023-09-20,Investment,638.93
595,2024-10-03,Shopping,631.48
760,2024-02-21,Salary,43.6
576,2023-03-27,Salary,214.79
450,2023-08-31,Shopping,458.49
94,2023-07-29,Shopping,35.95
437,2024-02-02,Groceries,406.29
806,2023-04-22,Groceries,1079.3
627,2024-04-03,Groceries,34.09
232,2023-06-12,Investment,78.93
803,2023-07-31,Shopping,113.28
917,2024-05-03,Salary,404.5
228,2024-07-20,Groceries,421.87
555,2023-11-01,Investment,611.18
181,2024-07-06,Loan Payment,284.39
627,2023-10-09,Groceries,689.69
435,2023-09-24,Shopping,340.59
362,2024-05-31,Loan Payment,231.35
756,2024-03-05,Salary,759.62
239,2024-06-03,Loan Payment,900.3
981,2023-10-17,Investment,554.9
77,2024-02-13,Loan Payment,202.54
806,2023-10-13,Loan Payment,630.48
626,2023-07-08,Groceries,76.21
131,2023-08-08,Loan Payment,510.3
233,2024-06-04,Salary,391.25
251,2024-10-23,Groceries,314.49
180,2023-06-22,Loan Payment,261.53
293,2024-06-25,Shopping,298.49
444,2023-04-10,Loan Payment,1116.6
428,2024-11-13,Shopping,210.96
281,2024-07-01,Shopping,46.3
391,2023-07-31,Investment,514.24
107,2024-09-07,Investment,33.92
659,2025-03-11,Salary,698.13
386,2024-12-23,Shopping,455.79
759,2023-10-09,Shopping,222.42
16,2024-02-06,Salary,175.36
45,2024-07-24,Salary,453.41
606,2024-06-15,Investment,351.23
987,2023-10-10,Groceries,716.98
873,2024-03-01,Shopping,776.48
28,2024-01-20,Groceries,327.99
405,2023-06-22,Salary,532.11
502,2023-04-04,Investment,988.01
409,2025-01-28,Loan Payment,413.44
929,2024-12-30,Salary,257.91
756,2025-01-11,Shopping,653.64
415,2024-12-07,Shopping,842.08
450,2024-09-14,Loan Payment,145.93
611,2023-10-10,Investment,142.35
614,2023-07-05,Shopping,545.72
792,2023-05-26,Shopping,299.87
317,2023-07-13,Salary,437.45
338,2023-09-08,Shopping,583.79
858,2024-03-01,Investment,445.75
908,2025-03-14,Groceries,530.09
875,2024-03-10,Groceries,435.81
968,2024-07-15,Investment,901.4
462,2024-12-25,Salary,396.83
358,2025-03-06,Groceries,323.43
756,2024-09-20,Loan Payment,776.81
146,2023-06-27,Investment,251.91
898,2025-02-06,Shopping,548.27
111,2023-03-22,Investment,293.41
134,2024-03-04,Investment,736.69
596,2023-07-23,Groceries,167.36
164,2024-03-02,Salary,561.01
610,2023-10-28,Groceries,498.78
880,2023-10-17,Investment,423.96
193,2023-08-09,Investment,274.04
102,2025-02-23,Groceries,465.92
808,2024-01-14,Investment,684.06
915,2024-11-12,Shopping,947.1
488,2023-09-15,Salary,358.77
294,2023-04-17,Investment,836.36
917,2024-07-03,Investment,516.14
895,2024-02-17,Investment,638.27
899,2025-01-17,Shopping,101.59
157,2024-05-10,Investment,491.95
666,2023-08-06,Shopping,704.62
522,2025-02-23,Salary,696.31
683,2024-06-02,Loan Payment,370.34
684,2024-02-26,Loan Payment,256.77
231,2023-03-26,Salary,460.77
492,2024-01-26,Investment,911.94
226,2024-01-23,Groceries,200.46
1000,2023-04-11,Salary,0.07
550,2024-01-15,Investment,50.43
241,2025-03-18,Groceries,985.71
843,2025-03-18,Groceries,683.68
466,2025-03-19,Salary,32.17
175,2024-02-13,Investment,224.47
557,2023-07-15,Groceries,315.92
540,2024-04-09,Groceries,625.87
390,2024-05-01,Shopping,197.8
359,2023-03-25,Shopping,4.33
766,2023-08-30,Loan Payment,790.09
500,2024-01-16,Shopping,423.42
685,2024-08-06,Salary,574.48
974,2025-03-03,Shopping,290.31
538,2024-04-06,Shopping,939.67
804,2024-11-07,Loan Payment,816.83
96,2023-06-26,Groceries,736.49
312,2024-01-09,Shopping,698.5
430,2024-05-26,Salary,72.35
975,2024-03-22,Salary,690.61
266,2023-07-01,Groceries,391.84
994,2023-06-25,Loan Payment,575.51
649,2024-03-27,Loan Payment,171.06
933,2023-08-17,Loan Payment,377.2
111,2024-04-22,Salary,183.17
864,2025-01-20,Shopping,1281.25
175,2024-03-16,Salary,760.46
339,2024-09-12,Shopping,762.65
374,2024-01-23,Investment,475.53
787,2023-04-12,Shopping,246.97
683,2024-10-01,Loan Payment,753.11
606,2025-02-11,Salary,551.42
666,2024-11-06,Groceries,676.13
298,2024-01-03,Shopping,593.3
847,2024-05-23,Groceries,198.65
256,2024-01-08,Groceries,5.12
59,2023-03-21,Salary,720.82
836,2024-11-23,Shopping,516.34
367,2024-06-13,Investment,277.13
329,2024-07-24,Loan Payment,742.0
720,2025-01-20,Salary,382.94
538,2024-02-29,Salary,309.92
167,2023-04-06,Salary,71.87
577,2023-08-22,Loan Payment,741.48
924,2024-09-02,Loan Payment,1157.13
794,2024-09-28,Investment,1092.22
550,2025-01-23,Investment,613.18
203,2024-01-01,Loan Payment,936.15
899,2023-09-11,Investment,356.01
603,2024-09-10,Loan Payment,834.99
914,2023-07-06,Investment,570.08
797,2024-12-28,Investment,529.98
316,2023-10-15,Investment,649.54
203,2023-12-18,Investment,343.17
314,2024-05-13,Shopping,226.71
255,2024-08-05,Loan Payment,376.68
493,2024-09-11,Investment,721.46
915,2023-05-16,Shopping,320.83
503,2024-03-01,Shopping,562.74
942,2024-06-02,Groceries,515.08
690,2024-08-03,Investment,396.56
424,2025-01-31,Shopping,540.91
393,2024-06-23,Loan Payment,501.74
896,2023-12-20,Groceries,341.64
610,2023-10-18,Investment,117.61
789,2025-01-30,Shopping,544.63
161,2024-06-15,Investment,448.62
71,2024-07-21,Salary,127.84
885,2024-04-19,Shopping,474.92
380,2023-09-24,Investment,120.14
953,2025-01-27,Salary,1026.15
902,2023-07-14,Loan Payment,631.13
756,2024-10-15,Investment,1049.89
258,2025-02-15,Groceries,83.04
498,2023-06-04,Salary,464.5
894,2024-04-21,Salary,443.84
